"","Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"4514","ENSMUSG00000078440",464.627123896842,0.442934178506316,0.0842781150786373,5.25562511801584,1.47522519078695e-07,7.12252056003784e-07
"4515","ENSMUSG00000100658",368.418200675064,-0.832728921692185,0.15846331692447,-5.25502644936492,1.48003199830034e-07,7.14414559711132e-07
"4516","ENSMUSG00000021770",1657.78322593993,-0.256506864305278,0.0488236847725561,-5.25373833417549,1.49042589766929e-07,7.19272409517373e-07
"4517","ENSMUSG00000030788",3862.26756432073,0.144196635668593,0.0274497542784717,5.25311207545795,1.49550469676534e-07,7.21563634299398e-07
"4518","ENSMUSG00000021411",1404.60769535668,0.511394033091549,0.0973755647193335,5.25176962583523,1.50644807856599e-07,7.26682811515433e-07
"4519","ENSMUSG00000045948",1020.91027412925,0.33200192984016,0.0632191001988017,5.25160796019133,1.50777115774952e-07,7.27160093206306e-07
"4520","ENSMUSG00000015829",19.3347159102621,-2.69406811935993,0.513076785913942,-5.25080883275784,1.51432777848954e-07,7.30160610716838e-07
"4521","ENSMUSG00000028140",1532.61797823787,0.328423279935517,0.0625542823360602,5.25021257811144,1.51923783727246e-07,7.32366056746651e-07
"4522","ENSMUSG00000028453",610.42736961187,-0.329950314827432,0.0628536489279054,-5.24950134885395,1.52511483083464e-07,7.35036546289477e-07
"4523","ENSMUSG00000061815",196.65137502786,0.882581989599896,0.168136936536001,5.24918562085805,1.52773077918346e-07,7.36134525790942e-07
"4524","ENSMUSG00000018476",2626.83473042822,0.399379432370847,0.0760905569515245,5.24873845548644,1.53144317145715e-07,7.37760222783755e-07
"4525","ENSMUSG00000060477",3067.05402464486,-0.428312400405098,0.0816066684403985,-5.24849756264608,1.53344669172997e-07,7.38562148056638e-07
"4526","ENSMUSG00000060579",117.16768512138,0.851076949786933,0.162159483997904,5.2483945360725,1.53430434361992e-07,7.388119501735e-07
"4527","ENSMUSG00000042079",5820.86636620996,-0.260447977267398,0.0496269437106038,-5.24811640197274,1.5366220075262e-07,7.39702864162953e-07
"4528","ENSMUSG00000032112",1910.41117114365,0.336785485136027,0.0641729499701182,5.24809106162097,1.53683333437178e-07,7.39702864162953e-07
"4529","ENSMUSG00000025967",7892.5700936745,-0.301400954545675,0.0574375990060737,-5.24745044641931,1.54218511587637e-07,7.42114868964663e-07
"4530","ENSMUSG00000040197",31.95414291385,1.87424426800349,0.357234314192229,5.24654041771293,1.5498186089416e-07,7.45623548858131e-07
"4531","ENSMUSG00000047749",316.19297303215,-0.52232302988944,0.0995957972334479,-5.24442842367273,1.56767547998161e-07,7.54048099993801e-07
"4532","ENSMUSG00000004567",2608.09216252318,-0.263126252308279,0.0501757159223417,-5.24409562417658,1.57050737823812e-07,7.55243552544608e-07
"4533","ENSMUSG00000035125",248.121718710669,-0.512157442118409,0.0976784877496703,-5.24329823196037,1.57731278669952e-07,7.58348883153086e-07
"4534","ENSMUSG00000020099",1128.23683629396,0.458712532197456,0.0875127475295027,5.24166530187859,1.59133826704038e-07,7.64923383146846e-07
"4535","ENSMUSG00000027534",249.959234624523,-0.707029134836294,0.134892147342545,-5.24144028221945,1.59328042365302e-07,7.65688060707693e-07
"4536","ENSMUSG00000022562",3060.44346287585,0.674125041409298,0.128623915273162,5.24105521105964,1.59660931180494e-07,7.67118680367657e-07
"4537","ENSMUSG00000020846",4641.49654499214,0.654500747728613,0.124883873096425,5.2408748343612,1.59817095610363e-07,7.67699753522649e-07
"4538","ENSMUSG00000032547",3080.96633499494,0.360524699684021,0.0687995883227071,5.24021594421417,1.60388797977949e-07,7.70276214881319e-07
"4539","ENSMUSG00000040209",1456.48701222311,-0.319885994569619,0.061045499613171,-5.2401241139257,1.60468633650642e-07,7.70489843970496e-07
"4540","ENSMUSG00000022214",3031.48781294617,0.239647792940147,0.0457384436887603,5.23952661290567,1.60989029968118e-07,7.72818264124484e-07
"4541","ENSMUSG00000094286",10.9185371939131,-3.75488945669511,0.716684508086488,-5.23925020609205,1.6123031949761e-07,7.73806118284721e-07
"4542","ENSMUSG00000029267",812.80078099598,-0.381377316586605,0.0727930069424629,-5.23920267352129,1.61271848313303e-07,7.73835020286243e-07
"4543","ENSMUSG00000079669",76.4725866131651,1.00146809116502,0.191155857821062,5.23901335057429,1.61437360881883e-07,7.74458693167459e-07
"4544","ENSMUSG00000034744",2392.33522623965,-0.379755104633008,0.0724975981363937,-5.23817497951524,1.62172269645527e-07,7.77781286063915e-07
"4545","ENSMUSG00000070583",150.38063041992,0.58761043215761,0.11217917420186,5.23814189521699,1.62201337302032e-07,7.77781286063915e-07
"4546","ENSMUSG00000090084",1568.59213908321,-0.510207118003363,0.0974352450304913,-5.23637127246613,1.63764366475878e-07,7.85103520232136e-07
"4547","ENSMUSG00000043131",8514.67149619642,-0.336947459317283,0.064359376398297,-5.23540590623558,1.64622674565486e-07,7.89044770063821e-07
"4548","ENSMUSG00000027858",757.014893484783,0.678550481649598,0.129611671702308,5.23525754075677,1.6475497148452e-07,7.89505243740904e-07
"4549","ENSMUSG00000032763",1592.13556465062,-0.302679544614546,0.0578239480086781,-5.23450153505812,1.65430696938216e-07,7.9256905013662e-07
"4550","ENSMUSG00000020484",8473.9384128882,0.404597747799426,0.0773192076812163,5.23282325224496,1.66940353847891e-07,7.99625949837567e-07
"4551","ENSMUSG00000056698",1216.42005670614,0.509903906988169,0.0974574138105503,5.23206893196841,1.67623214506556e-07,8.0272035529683e-07
"4552","ENSMUSG00000032878",662.457913168792,0.614372675871561,0.117469518278713,5.23006040097889,1.69454665359131e-07,8.11312604753275e-07
"4553","ENSMUSG00000020375",1612.18652784185,-0.379173063536394,0.0724996994147359,-5.22999497373538,1.69514648476409e-07,8.11421535008752e-07
"4554","ENSMUSG00000030225",1408.73332430156,-0.347468553804536,0.0664386979324481,-5.22991215387494,1.69590606431605e-07,8.11606867933774e-07
"4555","ENSMUSG00000009569",2578.57796452052,-0.439369286510188,0.084037766109491,-5.22823614727863,1.71134840425002e-07,8.18817280400106e-07
"4556","ENSMUSG00000048285",4135.41490136809,-0.609313530242185,0.116569248008805,-5.22705207977461,1.72233998832484e-07,8.23895472027032e-07
"4557","ENSMUSG00000050822",23.3782647741797,-1.4609919292384,0.279600430398455,-5.22528497955586,1.73887084738539e-07,8.31620611101977e-07
"4558","ENSMUSG00000035133",3486.33819136955,0.384247099968754,0.0735437055207818,5.22474489485948,1.74395376161508e-07,8.33868544989889e-07
"4559","ENSMUSG00000003380",8221.55895332013,0.296112502458533,0.0566779713492956,5.22447249626575,1.74652284069881e-07,8.34913770348539e-07
"4560","ENSMUSG00000043664",108.332291083326,-1.18263261817278,0.226366531875274,-5.2244146180779,1.74706917969401e-07,8.34991791716034e-07
"4561","ENSMUSG00000039994",684.727459764474,-0.370732419852686,0.0710048867917704,-5.22122401152331,1.77744374796125e-07,8.49322715261291e-07
"4562","ENSMUSG00000033126",176.201170702145,0.477165787945266,0.0913910276860847,5.22114478878894,1.77820440633747e-07,8.49499930550611e-07
"4563","ENSMUSG00000025217",1205.70114200649,0.310719330176168,0.0595139676420014,5.22094799737197,1.78009526437286e-07,8.50216879065136e-07
"4564","ENSMUSG00000043065",577.629558847303,-0.337846861951663,0.0647376602809569,-5.21870670774062,1.80176815988631e-07,8.60379826392687e-07
"4565","ENSMUSG00000004317",1010.73180852651,-0.505666078104122,0.0969065804386533,-5.21807782108496,1.80789507624114e-07,8.631164357415e-07
"4566","ENSMUSG00000040943",1266.85965754099,-0.353026527467815,0.0676557195773129,-5.21798496377527,1.8088014416194e-07,8.6336002230953e-07
"4567","ENSMUSG00000087385",218.220222923993,0.530910158355106,0.101772206760269,5.21665172895092,1.82186346530265e-07,8.69404255809195e-07
"4568","ENSMUSG00000027276",2848.04600807016,0.444533401196608,0.0852164647178434,5.21652010170199,1.82315798377303e-07,8.69831547687158e-07
"4569","ENSMUSG00000008763",2890.4958041216,-0.225048621875699,0.0431465607921855,-5.21591101918044,1.82915973201139e-07,8.7250398773159e-07
"4570","ENSMUSG00000098401",21.6628726363794,1.71747911779498,0.329288178437232,5.2157326933082,1.83092052251057e-07,8.73152776096178e-07
"4571","ENSMUSG00000030498",198.313724073495,0.621986593805714,0.119285510341239,5.21426778513502,1.84544718064044e-07,8.79887898815966e-07
"4572","ENSMUSG00000025203",38118.2273077675,0.686130192710023,0.131629908513323,5.21257061149273,1.86241641355444e-07,8.87784412007995e-07
"4573","ENSMUSG00000037151",543.036052367396,-0.409924128293181,0.0786429739733924,-5.21246981875167,1.86342892302509e-07,8.88072817590394e-07
"4574","ENSMUSG00000020160",628.713565568032,0.661046297642302,0.126821760946342,5.21240434377812,1.86408693433944e-07,8.88192187297636e-07
"4575","ENSMUSG00000097527",20.3801207585944,1.31529615540529,0.252383764032823,5.21149274576251,1.87327169103665e-07,8.92373404031756e-07
"4576","ENSMUSG00000028789",786.483221440703,0.693465331161352,0.133121740867401,5.20925677986811,1.89598566806316e-07,9.02996321017669e-07
"4577","ENSMUSG00000039879",1905.47532926764,-0.203680314868802,0.0391170918905773,-5.2069390904252,1.91981074917539e-07,9.14143663262585e-07
"4578","ENSMUSG00000102055",71.277194219175,-1.18862084969402,0.228301157920736,-5.20637240966908,1.92567992033066e-07,9.1673805556327e-07
"4579","ENSMUSG00000030881",2348.24268726349,0.285978704233743,0.0549525453038888,5.20410297015861,1.94935902697668e-07,9.27808050533518e-07
"4580","ENSMUSG00000071281",385.52033752862,-0.402849881723286,0.0774184664924983,-5.20353734676883,1.9553043550527e-07,9.30434565808263e-07
"4581","ENSMUSG00000028664",1571.5024928914,-0.635228348305222,0.122081700344303,-5.2033052170285,1.95774936453293e-07,9.31394666025553e-07
"4582","ENSMUSG00000026778",140.559087627974,-1.51942505093442,0.292058558008112,-5.20246713979945,1.96660140279434e-07,9.35401810835874e-07
"4583","ENSMUSG00000038932",23.0581603117283,-2.64110901180682,0.50776085794539,-5.20148209630384,1.97705520654758e-07,9.40168910571635e-07
"4584","ENSMUSG00000001323",632.526970261997,0.40957392913812,0.0787459723653659,5.20120479607232,1.98000773843069e-07,9.41367553476408e-07
"4585","ENSMUSG00000022191",1863.34116316676,0.279407520042381,0.0537308569357825,5.20013146963803,1.99147611836861e-07,9.46613533778091e-07
"4586","ENSMUSG00000097042",278.906979347492,0.498641251473127,0.0958991395346552,5.19964260255883,1.99672086700031e-07,9.48899576437087e-07
"4587","ENSMUSG00000049687",185.053444357631,-0.896766623206604,0.172469641611368,-5.19956216542341,1.9975851046447e-07,9.49103330512896e-07
"4588","ENSMUSG00000028710",517.425799968148,0.43790016224563,0.0842259884747511,5.19910980180306,2.00245215575549e-07,9.51208419410093e-07
"4589","ENSMUSG00000061244",2755.17471349695,-0.231184393792636,0.0444705267261481,-5.19859805610762,2.00797192485206e-07,9.53207147249525e-07
"4590","ENSMUSG00000021973",2518.70818670688,-0.215422937360447,0.0414385686231598,-5.19860952050471,2.00784810719785e-07,9.53207147249525e-07
"4591","ENSMUSG00000032625",1016.11110332476,-0.484976174677174,0.0932889109225733,-5.19864761932624,2.00743668573482e-07,9.53207147249525e-07
"4592","ENSMUSG00000021067",2136.59225654879,0.295905482175872,0.0569259864779613,5.19807385842019,2.01364124855497e-07,9.55690273758865e-07
"4593","ENSMUSG00000002416",449.171064285508,0.406314326881581,0.0781675505847209,5.19799231064817,2.01452459664848e-07,9.5590135117259e-07
"4594","ENSMUSG00000033016",1848.21797309732,-0.502890489321075,0.0967548841846606,-5.1975721283619,2.0190820675467e-07,9.57855345670717e-07
"4595","ENSMUSG00000110157",76.58135822448,1.77508196771581,0.341560315662835,5.19697952694261,2.02552660854599e-07,9.60703523539744e-07
"4596","ENSMUSG00000014773",341.06483544915,0.705303483464428,0.13574625402233,5.19574914640669,2.03897054628944e-07,9.66869540596866e-07
"4597","ENSMUSG00000021708",1969.17257166082,0.511687026861782,0.0985307373808166,5.19317159765218,2.06741465502199e-07,9.80144333076992e-07
"4598","ENSMUSG00000032796",29.3001876602038,2.88225662744715,0.555034870526494,5.1929289140214,2.07011241628541e-07,9.81209873869602e-07
"4599","ENSMUSG00000027684",562.262827935895,0.55880201667598,0.107616840566215,5.19251460771287,2.07472586253856e-07,9.83182766865958e-07
"4600","ENSMUSG00000015759",3645.79292490749,0.306692251270808,0.0590681558547102,5.19217583201986,2.07850563161996e-07,9.8475982033751e-07
"4601","ENSMUSG00000038605",163.890982187517,-0.867084049649635,0.167030117929609,-5.19118384395232,2.08961169702449e-07,9.89806505649899e-07
"4602","ENSMUSG00000038267",1072.58734737578,0.658818147996919,0.126918501933868,5.19087554579083,2.09307499686967e-07,9.91231561968224e-07
"4603","ENSMUSG00000041408",3418.1528281544,0.19006574207661,0.036633234002429,5.18834187732395,2.12174811933334e-07,1.00459219015318e-06
"4604","ENSMUSG00000024527",3376.29668369339,0.291899844641654,0.056263709034648,5.18806615578611,2.12489122091817e-07,1.00586184336861e-06
"4605","ENSMUSG00000037972",2237.09721144006,0.503417609857888,0.0970476139449459,5.18732598766902,2.13335107300953e-07,1.00964719403191e-06
"4606","ENSMUSG00000022041",116.616548012942,-1.88250978884722,0.362910495464641,-5.18725639620041,2.13414815004507e-07,1.00980514073127e-06
"4607","ENSMUSG00000023266",164.857932904966,0.53110036942072,0.102414133832454,5.18581126985442,2.15076532349704e-07,1.01744691687203e-06
"4608","ENSMUSG00000040620",1724.09475844634,0.289694990713016,0.0558701155073642,5.18515109700876,2.15839803858442e-07,1.02083608621764e-06
"4609","ENSMUSG00000004709",118.789170197591,-1.31956042235582,0.25451569908618,-5.1845934340931,2.16486595381546e-07,1.02367300059566e-06
"4610","ENSMUSG00000005150",855.679239465532,0.319155107933281,0.0615599626870665,5.18445908675533,2.16642694545478e-07,1.02418891213105e-06
"4611","ENSMUSG00000112639",80.8326472123557,0.863940837090661,0.166666301962256,5.18365636555799,2.17577651133487e-07,1.02838588783414e-06
"4612","ENSMUSG00000084319",1851.02510587539,-0.481099408676662,0.0928220522940432,-5.18302921328035,2.18310828591718e-07,1.03162753649781e-06
"4613","ENSMUSG00000031767",2426.23872865183,0.469892305164865,0.0906640226051946,5.18278686145504,2.18594791010361e-07,1.03274547480594e-06
"4614","ENSMUSG00000037296",870.646320915258,0.359520537867876,0.069380742457953,5.18184910006919,2.19696927519937e-07,1.03772753324003e-06
"4615","ENSMUSG00000020802",1607.76174279546,0.341058482238672,0.0658193503475961,5.18173577280117,2.19830482416307e-07,1.03813337676728e-06
"4616","ENSMUSG00000030651",32.0158768560058,-3.99140896324507,0.770292252827524,-5.18168130160175,2.19894704018516e-07,1.03821169397304e-06
"4617","ENSMUSG00000002814",626.731937003364,-0.398394592556425,0.0768975678388878,-5.1808477660974,2.20879707491119e-07,1.04263641868344e-06
"4618","ENSMUSG00000039704",1762.14965902225,-0.318304070579958,0.061452124568729,-5.17970815189574,2.22233311298508e-07,1.04879878441743e-06
"4619","ENSMUSG00000022843",367.477238302109,0.488291570426347,0.0942768037536147,5.17933946617941,2.2267293998279e-07,1.05064603896621e-06
"4620","ENSMUSG00000095789",59.7574113700595,0.940649987028627,0.181627329431032,5.17901127531477,2.23064988619084e-07,1.05226804371522e-06
"4621","ENSMUSG00000028430",4115.15516356681,0.467256132339906,0.0902359676998048,5.17815838019674,2.24086957337463e-07,1.0568602354929e-06
"4622","ENSMUSG00000076672",103.251068240592,-4.67903398182738,0.903631534831548,-5.17803308258784,2.24237473925732e-07,1.05734130392415e-06
"4623","ENSMUSG00000028364",1033.41550046709,-0.919951161822628,0.177772647417823,-5.17487462320594,2.28064075352419e-07,1.07515216487792e-06
"4624","ENSMUSG00000018868",12.4016385931811,2.19770992346853,0.424750867273615,5.17411521152426,2.28993499343865e-07,1.07930024323101e-06
"4625","ENSMUSG00000090192",9.56639723548234,-3.99479006856588,0.772088731287571,-5.17400385044343,2.29130098545942e-07,1.07971056599141e-06
"4626","ENSMUSG00000107868",53.6634032542259,0.883546867078404,0.170768339664916,5.1739500940989,2.29196066036374e-07,1.07978795140439e-06
"4627","ENSMUSG00000090307",45.3266707665879,-2.12084469248279,0.409917231666624,-5.17383639584983,2.2933565212939e-07,1.0802120601919e-06
"4628","ENSMUSG00000058979",715.946090486256,0.365414361477846,0.0706511248258052,5.1720954532401,2.31483273577279e-07,1.09009214873449e-06
"4629","ENSMUSG00000038619",5390.76685856926,-0.186204724892717,0.0360025217025774,-5.17199118525595,2.31612513109895e-07,1.09046513517327e-06
"4630","ENSMUSG00000016087",1925.60512135294,-0.417887175604431,0.0808002673324965,-5.17185387376019,2.31782816234732e-07,1.0910312520561e-06
"4631","ENSMUSG00000095204",57.6690416051513,-5.75340025703736,1.11288726290398,-5.16979612294636,2.34349517994555e-07,1.10287484240409e-06
"4632","ENSMUSG00000055026",31.8918185798114,-1.96153482636339,0.379468144731132,-5.16916862086859,2.35137671293552e-07,1.10634507948439e-06
"4633","ENSMUSG00000059486",1781.69876715798,-0.247267374411939,0.0478356306834993,-5.16910451224035,2.35218336856e-07,1.10648574000424e-06
"4634","ENSMUSG00000032497",2066.61846456719,-0.219861247586524,0.0425356522791739,-5.16886977878017,2.35513921685751e-07,1.10763711895107e-06
"4635","ENSMUSG00000025150",2494.82636933196,0.467625683423034,0.0904781570378114,5.1683820574242,2.3612922588009e-07,1.11029133739605e-06
"4636","ENSMUSG00000000058",26367.0775676915,0.48540721211153,0.0939460852418861,5.16687002829054,2.38046673122924e-07,1.11906583132895e-06
"4637","ENSMUSG00000057766",510.277844743752,0.886436552313176,0.171608065701054,5.16547138208163,2.39833723089272e-07,1.12722367069389e-06
"4638","ENSMUSG00000103726",18.7867693473439,-2.23518330504102,0.432849605111919,-5.16387973708115,2.41883135596781e-07,1.13661083596297e-06
"4639","ENSMUSG00000086287",80.5659707134591,0.838933128617147,0.162495805352994,5.16279867529326,2.43284754980605e-07,1.14295062514492e-06
"4640","ENSMUSG00000052738",4170.97795378927,0.406299161567615,0.0787039358800543,5.16237411794525,2.43837345545741e-07,1.14529980793618e-06
"4641","ENSMUSG00000019989",651.203036889067,-0.542015049800672,0.104994238402673,-5.16233136262145,2.43893061694042e-07,1.14531467066579e-06
"4642","ENSMUSG00000026049",137.504498218623,-0.663546485619328,0.128546121267716,-5.16193315734043,2.44412569737651e-07,1.14750701095699e-06
"4643","ENSMUSG00000083626",463.734005925776,0.534758323310997,0.103599980258334,5.16176086112698,2.44637682654842e-07,1.14831653150541e-06
"4644","ENSMUSG00000025921",626.271534307057,0.495357346337324,0.0959846410089543,5.16079803112576,2.45899356164504e-07,1.15399021710793e-06
"4645","ENSMUSG00000047635",556.296963449947,0.34423315706045,0.0667025492963192,5.160719653026,2.4600233750869e-07,1.15422496096112e-06
"4646","ENSMUSG00000015776",2559.93496610249,0.199475050092839,0.0386547220532817,5.16043162379702,2.46381138431908e-07,1.15550474090489e-06
"4647","ENSMUSG00000015709",63.1513133943251,-1.70307701020283,0.330024610291432,-5.16045457549031,2.46350932919765e-07,1.15550474090489e-06
"4648","ENSMUSG00000059474",1129.59608349897,-0.310389506607996,0.0601794087056013,-5.15773606428117,2.49953617248028e-07,1.17200712872279e-06
"4649","ENSMUSG00000023047",128.22438408513,1.46924758689701,0.284912274040531,5.15684202038975,2.51149523795948e-07,1.17736130815421e-06
"4650","ENSMUSG00000037216",228.701175767855,0.600673679351766,0.116528232535019,5.15474804933005,2.53972170380876e-07,1.19033752285609e-06
"4651","ENSMUSG00000052214",2457.13776451518,0.320297203039092,0.0621421135394094,5.15426954115368,2.54621481696888e-07,1.19312418234831e-06
"4652","ENSMUSG00000055917",777.484694609724,-0.232686458571674,0.0451490693843013,-5.15373764608714,2.55345118209334e-07,1.19625784743212e-06
"4653","ENSMUSG00000020745",8922.77096930586,0.167171499359191,0.0324401907487843,5.1532218368801,2.56048767249265e-07,1.19929654705147e-06
"4654","ENSMUSG00000032583",897.271931432257,0.350129465920838,0.0679542450971239,5.15242962997254,2.57133117195536e-07,1.20411670738279e-06
"4655","ENSMUSG00000040899",40.6330056571397,-3.5701539916314,0.692966919585374,-5.15198329202719,2.5774600390101e-07,1.20672747776984e-06
"4656","ENSMUSG00000062169",1742.1878367501,-0.286393935156932,0.0555918138921579,-5.151728556879,2.58096424418594e-07,1.20810856395593e-06
"4657","ENSMUSG00000025470",502.813693344885,-0.384992288286735,0.0747398934442825,-5.15109495805933,2.5897001695598e-07,1.21193741669286e-06
"4658","ENSMUSG00000061904",17215.8999029602,0.168716760818078,0.0327544983227962,5.1509493186362,2.59171224826504e-07,1.21261865046562e-06
"4659","ENSMUSG00000067825",631.47610092757,0.402311804670671,0.0781106987740151,5.15053393434124,2.59745928088295e-07,1.21504673894748e-06
"4660","ENSMUSG00000005674",574.623804975213,0.339382431226374,0.0658988734520237,5.15004905923702,2.60418332219245e-07,1.21793071510434e-06
"4661","ENSMUSG00000081833",42.970677987418,-1.21976031371787,0.236860716851094,-5.14969442773701,2.60911184292163e-07,1.21997390054997e-06
"4662","ENSMUSG00000043015",311.525606346604,-0.700474091564934,0.136031757570926,-5.14934235999791,2.61401364497963e-07,1.22200371897653e-06
"4663","ENSMUSG00000055447",8503.09945833099,-0.302858063846386,0.0588404671515547,-5.14710501985508,2.64537240833985e-07,1.23639816142738e-06
"4664","ENSMUSG00000114003",1413.55351347602,-0.317050615147832,0.0615992890394019,-5.14698497485955,2.64706520089973e-07,1.23688003744952e-06
"4665","ENSMUSG00000047562",7.84595767156231,-5.31891770325523,1.03341128836496,-5.1469514249943,2.64753848522621e-07,1.23688003744952e-06
"4666","ENSMUSG00000027968",1043.2423488174,-0.379480353492998,0.0737338260973094,-5.14662501023862,2.65214745097995e-07,1.23876771424469e-06
"4667","ENSMUSG00000000876",3957.23424068996,0.440967675494661,0.0857132899477153,5.14468264797268,2.6797342271621e-07,1.25138478137499e-06
"4668","ENSMUSG00000071477",744.090256091981,0.344034910122593,0.0668750971145713,5.14443978351445,2.68320298838274e-07,1.25273620241674e-06
"4669","ENSMUSG00000104214",18.8371168280324,2.24653512705207,0.4367454893169,5.14380842390795,2.69224081425491e-07,1.25668657755133e-06
"4670","ENSMUSG00000040723",1370.47618171235,-0.626948555277489,0.121907386846491,-5.14282662843849,2.70635351933545e-07,1.26300361028687e-06
"4671","ENSMUSG00000033256",201.227761541778,0.630952176457135,0.122762827268558,5.13960284636369,2.75319766542687e-07,1.28458980775665e-06
"4672","ENSMUSG00000022555",8079.02233123447,0.423119327967366,0.0823312313715486,5.1392323534904,2.75863112873521e-07,1.28684946103714e-06
"4673","ENSMUSG00000037103",1011.20841892708,-0.550753335276291,0.10722218792186,-5.13656124679775,2.7981118689069e-07,1.30498716180092e-06
"4674","ENSMUSG00000032352",640.400756008454,0.743712694934134,0.144815536021846,5.13558638364562,2.81265647211038e-07,1.31148984067552e-06
"4675","ENSMUSG00000039713",2675.16302971631,0.435063742187839,0.084716188788705,5.13554432049527,2.81328567931801e-07,1.31150263304934e-06
"4676","ENSMUSG00000058542",102.818470270627,-1.11740227243944,0.217585745313935,-5.13545715426918,2.81458999960982e-07,1.31183007809017e-06
"4677","ENSMUSG00000050919",1053.16908990177,0.534200038932914,0.10402451314387,5.1353284220047,2.81651736554653e-07,1.31244771145437e-06
"4678","ENSMUSG00000071103",121.694444090991,0.839269456666185,0.163453134794621,5.13461829729193,2.82717220775832e-07,1.31713106233187e-06
"4679","ENSMUSG00000063882",5001.74008948953,0.372875321386528,0.0726270358883552,5.13411179219437,2.83479567642718e-07,1.32040044821658e-06
"4680","ENSMUSG00000017421",6306.99775390571,0.212404289736882,0.0413789279209649,5.13315110876195,2.8493096081933e-07,1.32687721369583e-06
"4681","ENSMUSG00000056290",246.743588068901,-2.8404426380794,0.553420335198289,-5.13252307048254,2.85883672621391e-07,1.33102942984631e-06
"4682","ENSMUSG00000041012",101.955237275909,0.779317143553852,0.151860840042075,5.13178475331712,2.87007607834101e-07,1.33597689131491e-06
"4683","ENSMUSG00000061474",811.270062678916,0.304123689870426,0.0592670022512344,5.13141678030614,2.87569362787607e-07,1.33830593478392e-06
"4684","ENSMUSG00000021109",5107.15129939504,-0.293339357846654,0.0571986174351403,-5.12843440978765,2.92161652476268e-07,1.35938750086844e-06
"4685","ENSMUSG00000075227",757.901361865048,0.315371168942869,0.0614994386467184,5.12803329400303,2.92784672264069e-07,1.36199554905509e-06
"4686","ENSMUSG00000048232",604.138647604231,0.366258431422135,0.0714333332693226,5.12727622608963,2.93964060458272e-07,1.36719008400076e-06
"4687","ENSMUSG00000027002",7980.43223841087,0.353802155158428,0.0690171782354598,5.12629122493812,2.95505400314361e-07,1.37393289015183e-06
"4688","ENSMUSG00000074461",35.990965474754,1.22794362725295,0.239539434378615,5.12626921090608,2.95539937094237e-07,1.37393289015183e-06
"4689","ENSMUSG00000043384",1207.1731091696,0.349977422915032,0.06827465633563,5.12602247596217,2.95927294704645e-07,1.37514700656568e-06
"4690","ENSMUSG00000094786",499.00928125461,0.641128508682467,0.125073041853952,5.12603274997591,2.95911155402395e-07,1.37514700656568e-06
"4691","ENSMUSG00000024068",1452.64883529629,-0.207796988474971,0.0405452835363541,-5.12505944837343,2.97443880901057e-07,1.38189979542904e-06
"4692","ENSMUSG00000095332",293.68348450921,-0.619283300266262,0.120844779492418,-5.12461773580478,2.98142002631591e-07,1.3848479977308e-06
"4693","ENSMUSG00000063382",5561.08092756321,0.44508071559536,0.0868646179815942,5.12384358484911,2.99369357714118e-07,1.39025267036469e-06
"4694","ENSMUSG00000030116",4425.06546094274,-0.726354664416603,0.141765784853071,-5.1236246120276,2.99717406033672e-07,1.39157246423048e-06
"4695","ENSMUSG00000045362",113.918982402792,-0.754703196769468,0.147312433780181,-5.12314661704409,3.00478517336466e-07,1.39480911753588e-06
"4696","ENSMUSG00000028647",717.507478132398,0.323652272291154,0.0631781299232561,5.1228529980913,3.00946971673011e-07,1.39668617986406e-06
"4697","ENSMUSG00000035258",2218.22140485476,0.60702144689898,0.118504710823434,5.12234022327949,3.01766769903358e-07,1.40019267261524e-06
"4698","ENSMUSG00000029826",3181.9764367547,-0.427088010388739,0.0833798017521798,-5.12219987831254,3.01991521871603e-07,1.40093725578325e-06
"4699","ENSMUSG00000001942",1269.85402421748,-0.317634156466275,0.0620289284619091,-5.12074227852136,3.04335335924229e-07,1.41150974912378e-06
"4700","ENSMUSG00000097083",5.88854183346146,-5.27286102276017,1.02975619627623,-5.12049458097723,3.04735374563254e-07,1.41306441558118e-06
"4701","ENSMUSG00000026792",1234.84571231752,0.265906520862691,0.0519315387997294,5.12032816682252,3.05004423290292e-07,1.4139670403423e-06
"4702","ENSMUSG00000113585",186.661156796661,0.447397090183127,0.0873772278416526,5.12029393967399,3.05059788184339e-07,1.4139670403423e-06
"4703","ENSMUSG00000019936",81.4841576554724,-2.15278173271608,0.420451505140756,-5.12016655046909,3.05265934739103e-07,1.41462168439379e-06
"4704","ENSMUSG00000029557",443.715921087344,0.54822595028278,0.107084978224635,5.11954112866096,3.06279971322794e-07,1.41901906781653e-06
"4705","ENSMUSG00000024013",1617.90615183261,-1.15129863078983,0.224926309052117,-5.11855921008805,3.07878583727446e-07,1.42581934843943e-06
"4706","ENSMUSG00000085829",124.320949182617,0.757420900916785,0.147974519041353,5.11859005066351,3.07828251413718e-07,1.42581934843943e-06
"4707","ENSMUSG00000024712",2671.03440481341,0.267574982606175,0.0522802800347512,5.11808625409649,3.08651451509155e-07,1.42909490847472e-06
"4708","ENSMUSG00000052395",1377.60380544118,0.242530937594053,0.0473899350235387,5.11777316161306,3.09164112957242e-07,1.43116454498516e-06
"4709","ENSMUSG00000028792",11592.8314225561,0.455300783063185,0.0889740307724606,5.11723228800949,3.10051683550499e-07,1.43435924247497e-06
